Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
402,0,74.0458,136.096,91.3739,-173.769,184.446,994.273
403,0,72.9796,138.176,93.1196,-178.454,199.338,989.574
404,0,71.3688,140.53,95.25,-182.945,214.462,984.932
405,0,69.2511,143.059,97.7066,-187.088,229.816,980.231
406,0,66.5961,145.764,100.407,-190.853,245.257,975.414
407,0,63.3786,148.62,103.279,-194.174,260.656,970.393
408,0,59.6183,151.59,106.213,-197.026,275.935,965.093
409,0,55.3358,154.66,109.089,-199.405,290.918,959.492
410,0,50.5951,157.803,111.782,-201.332,305.498,953.597
411,0,45.4848,161.004,114.168,-202.865,319.535,947.462
412,0,40.0882,164.253,116.101,-204.064,332.995,941.148
413,0,34.5414,167.512,117.562,-204.937,345.683,934.807
