Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
260,0,14.1538,134.477,112.196,-91.6152,-489.151,1156.66
261,0,13.9846,134.457,112.594,-92.1636,-492.436,1157.8
262,0,13.7696,134.429,113.017,-92.6041,-495.546,1158.7
263,0,13.5069,134.394,113.461,-92.9187,-498.501,1159.38
264,0,13.1976,134.349,113.919,-93.0941,-501.318,1159.83
265,0,12.844,134.295,114.382,-93.1136,-504.017,1160.08
266,0,12.4494,134.229,114.845,-92.9672,-506.611,1160.14
267,0,11.9844,134.073,115.395,-92.7156,-508.941,1159.98
268,0,11.5254,133.981,115.848,-92.1444,-511.288,1159.74
269,0,11.029,133.893,116.279,-91.4647,-513.638,1159.38
270,0,10.5194,133.799,116.69,-90.6434,-515.925,1158.93
271,0,9.99897,133.703,117.078,-89.6804,-518.148,1158.41
272,0,9.37854,133.694,117.321,-88.3111,-520.831,1157.87
273,0,8.83266,133.712,117.479,-87.0164,-523.423,1157.21
274,0,8.38354,133.569,117.879,-85.8653,-525.121,1156.63
275,0,7.88149,133.479,118.21,-84.5585,-526.908,1156.05
276,0,7.38872,133.413,118.487,-83.1502,-528.7,1155.46
277,0,6.91363,133.367,118.717,-81.6648,-530.462,1154.9
278,0,6.46203,133.341,118.907,-80.1198,-532.172,1154.34
279,0,6.03931,133.331,119.061,-78.5288,-533.808,1153.81
280,0,5.65029,133.338,119.177,-76.896,-535.366,1153.3
281,0,5.29897,133.357,119.259,-75.2228,-536.835,1152.79
282,0,4.98834,133.389,119.305,-73.5076,-538.211,1152.3
283,0,4.72039,133.43,119.316,-71.7457,-539.497,1151.81
284,0,4.49358,133.485,119.294,-69.9367,-540.696,1151.32
285,0,4.31233,133.549,119.234,-68.0639,-541.82,1150.82
286,0,4.03482,133.658,119.091,-65.7984,-543.297,1150.39
287,0,4.03675,133.743,118.981,-64.0618,-544.161,1149.9
288,0,4.00769,133.848,118.82,-62.0476,-545.047,1149.41
289,0,4.00484,133.989,118.609,-59.9544,-545.976,1148.94
290,0,4.03427,134.173,118.347,-57.8055,-546.957,1148.52
291,0,4.10091,134.406,118.034,-55.6315,-548.009,1148.17
292,0,4.20627,134.695,117.666,-53.4557,-549.149,1147.89
293,0,4.35118,135.049,117.243,-51.3046,-550.391,1147.71
294,0,4.53666,135.473,116.761,-49.2048,-551.754,1147.64
295,0,4.76303,135.97,116.217,-47.1774,-553.249,1147.66
296,0,5.03084,136.544,115.607,-45.2431,-554.885,1147.78
297,0,5.33837,137.193,114.929,-43.4171,-556.662,1147.98
298,0,5.682,137.916,114.182,-41.7065,-558.581,1148.23
299,0,6.06081,138.707,113.364,-40.1193,-560.622,1148.48
