Joints,,,,,,,,,,,,,
100,,,,,,,,,,,,,
,,Subject1:World_Root,,,,,,Subject1:LowerBack,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm
211,0,1.82015,4.29696,5.02831,12.2914,1022.16,298.137,-2.14037,129.197,125.736,2.84489,304.753,1194.56
212,0,1.48789,5.02655,5.30041,10.8563,1013.17,299.464,-3.65597,129.861,126.477,5.0802,305.342,1185.52
213,0,1.07187,5.57842,5.49194,9.45536,1004.59,301.235,-5.07932,130.475,127.13,7.04056,306.071,1176.92
214,0,0.594816,5.91827,5.60885,7.94632,996.756,303.135,-6.37667,131.032,127.661,8.88959,306.669,1169.08
215,0,0.131621,6.1101,5.60392,6.43772,990.428,305.15,-7.61808,131.557,128.046,10.3775,307.346,1162.78
216,0,-0.292017,6.31307,5.46313,5.01853,985.899,307.345,-8.84277,131.97,128.435,11.3692,308.279,1158.3
217,0,-0.694094,6.54623,5.21043,3.92707,983.293,309.581,-9.94516,132.24,128.891,11.6976,309.285,1155.77
218,0,-1.04807,6.72796,4.87096,3.1762,982.542,311.933,-10.8194,132.402,129.333,11.4276,310.499,1155.1
219,0,-1.36531,6.85899,4.47588,2.72432,983.49,313.966,-11.5167,132.531,129.726,10.6938,311.465,1156.14
220,0,-1.6363,6.92095,4.06006,2.58338,986.033,315.791,-12.0391,132.6,130.052,9.58877,312.336,1158.76
221,0,-1.80493,6.83905,3.63827,2.62315,990.074,317.143,-12.3147,132.651,130.206,8.28812,313.007,1162.87
222,0,-1.88059,6.62819,3.22333,2.94385,995.283,318.349,-12.3417,132.665,130.228,6.72854,313.798,1168.14
223,0,-1.85202,6.26628,2.81225,3.53091,1001.47,319.212,-12.1477,132.66,130.102,4.91499,314.548,1174.38
224,0,-1.7504,5.84878,2.40807,4.51411,1008.41,319.981,-11.8214,132.631,129.894,2.72423,315.437,1181.38
225,0,-1.60639,5.30844,1.99788,5.63108,1015.93,320.729,-11.3359,132.537,129.577,0.380303,316.435,1188.96
226,0,-1.44955,4.69225,1.58457,6.75083,1023.65,321.641,-10.7181,132.391,129.194,-1.9783,317.653,1196.72
227,0,-1.32316,4.03564,1.18491,7.95026,1031.22,322.681,-10.0209,132.184,128.778,-4.37822,318.935,1204.33
228,0,-1.2259,3.34984,0.789925,9.20675,1038.65,323.742,-9.2546,131.953,128.311,-6.82363,320.176,1211.79
229,0,-1.15596,2.63362,0.407621,10.4948,1045.62,324.906,-8.36493,131.702,127.784,-9.26441,321.469,1218.77
230,0,-1.13286,1.90771,0.0411423,11.9437,1051.93,326.127,-7.40088,131.413,127.231,-11.8198,322.708,1225.08
231,0,-1.1416,1.16528,-0.315264,13.4981,1057.4,327.459,-6.36453,131.1,126.632,-14.4512,323.989,1230.55
232,0,-1.19078,0.364575,-0.675324,15.1406,1062.01,328.607,-5.21854,130.755,125.962,-17.1822,324.996,1235.15
233,0,-1.26622,-0.491629,-1.04037,16.856,1065.56,329.868,-3.93707,130.354,125.245,-20.0008,326.068,1238.67
234,0,-1.33329,-1.42363,-1.41643,18.6882,1068.03,330.877,-2.54099,129.955,124.438,-22.9682,326.955,1241.12
235,0,-1.37964,-2.48876,-1.78606,20.5453,1069.43,331.755,-0.966717,129.525,123.536,-25.9384,327.821,1242.49
236,0,-1.4184,-3.6212,-2.15541,22.4548,1069.77,332.44,0.673218,129.07,122.612,-28.9557,328.567,1242.79
237,0,-1.44412,-4.83343,-2.53259,24.1701,1068.93,332.989,2.35683,128.57,121.652,-31.796,329.273,1241.91
238,0,-1.46929,-5.99941,-2.90444,25.9255,1066.72,333.421,4.02664,128.076,120.739,-34.6531,329.903,1239.65
239,0,-1.5349,-7.20806,-3.29204,27.7447,1063.1,333.974,5.70429,127.514,119.867,-37.6118,330.59,1235.97
240,0,-1.64083,-8.47172,-3.68632,29.3951,1058.28,334.863,7.39598,126.859,119.038,-40.4088,331.554,1231.08
241,0,-1.77662,-9.67388,-4.07748,30.8954,1052.19,335.683,8.96615,126.193,118.279,-43.0351,332.395,1224.91
242,0,-1.89607,-10.6778,-4.45118,32.2861,1045.12,336.523,10.3133,125.61,117.585,-45.4945,333.299,1217.77
243,0,-2.02457,-11.3443,-4.79412,33.6237,1037.24,337.516,11.4628,125.052,117.062,-47.8154,334.265,1209.82
244,0,-2.09949,-11.7151,-5.10243,35.0665,1028.87,338.633,12.4162,124.586,116.607,-50.1486,335.439,1201.36
245,0,-2.16363,-11.9804,-5.3969,36.3904,1020.09,339.781,13.3213,124.09,116.175,-52.3249,336.65,1192.51
246,0,-2.22388,-12.1799,-5.65833,37.4455,1011.14,341.023,14.1774,123.572,115.758,-54.1369,337.935,1183.49
247,0,-2.23151,-12.1637,-5.85819,38.5236,1002.56,342.318,14.892,123.123,115.403,-55.8035,339.331,1174.85
248,0,-2.16207,-12.045,-6.00041,39.6508,994.875,343.488,15.5388,122.726,115.05,-57.3566,340.766,1167.13
249,0,-2.03899,-11.8039,-6.03622,40.6866,988.246,344.436,16.099,122.41,114.765,-58.5135,342.031,1160.49
250,0,-1.93068,-11.5147,-5.99022,41.5157,983.03,345.619,16.5969,122.048,114.6,-59.2257,343.422,1155.29
251,0,-1.84743,-11.2422,-5.86239,42.3623,979.432,346.827,17.0303,121.708,114.52,-59.7123,344.72,1151.73
252,0,-1.81043,-11.0044,-5.65253,42.9314,977.542,348.214,17.347,121.409,114.527,-59.676,346.024,1149.9
253,0,-1.79092,-10.731,-5.36789,43.119,977.522,349.699,17.4634,121.191,114.618,-59.0375,347.325,1149.96
254,0,-1.77204,-10.4159,-5.02602,42.9823,979.251,351.202,17.3753,121.052,114.785,-57.9051,348.609,1151.77
255,0,-1.74504,-10.0552,-4.6391,42.4688,982.588,352.549,17.109,121.008,115.013,-56.2611,349.737,1155.2
256,0,-1.69343,-9.61916,-4.22519,41.59,987.247,353.887,16.6787,121.051,115.297,-54.1706,350.914,1159.95
257,0,-1.61053,-9.09304,-3.80465,40.4213,992.992,355.203,16.0931,121.166,115.639,-51.7689,352.162,1165.78
258,0,-1.47207,-8.47658,-3.38626,39.041,999.591,356.415,15.3861,121.35,116.001,-49.1591,353.481,1172.46
259,0,-1.27307,-7.79973,-2.97372,37.5108,1006.88,357.639,14.6077,121.609,116.358,-46.4125,355.016,1179.82
260,0,-1.05507,-7.09006,-2.57548,35.916,1014.6,358.703,13.782,121.908,116.727,-43.639,356.478,1187.6
261,0,-0.834953,-6.31511,-2.19068,34.2425,1022.55,359.615,12.891,122.276,117.138,-40.8227,357.822,1195.6
262,0,-0.616655,-5.5202,-1.81252,32.5377,1030.56,360.421,11.9552,122.71,117.561,-37.9904,359.085,1203.65
263,0,-0.423226,-4.67468,-1.43606,30.8462,1038.3,361.189,10.9354,123.217,118.035,-35.1724,360.264,1211.42
264,0,-0.257342,-3.82463,-1.06952,29.0142,1045.54,361.923,9.86429,123.772,118.54,-32.2399,361.361,1218.69
265,0,-0.133149,-2.88752,-0.703867,27.1201,1052.1,362.759,8.66632,124.384,119.137,-29.2452,362.464,1225.27
266,0,-0.0272059,-1.82977,-0.349472,25.1453,1057.86,363.567,7.30569,125.082,119.814,-26.2015,363.519,1231.04
267,0,0.0657005,-0.684983,0.00526064,23.1657,1062.66,364.51,5.84773,125.808,120.568,-23.1502,364.708,1235.84
268,0,0.145565,0.525597,0.35951,21.1468,1066.48,365.54,4.28321,126.536,121.384,-20.0606,365.989,1239.66
269,0,0.205399,1.77086,0.718971,19.2035,1069.13,366.657,2.62212,127.259,122.263,-17.0318,367.345,1242.3
270,0,0.276856,3.09732,1.08422,17.4639,1070.68,367.914,0.851519,127.971,123.205,-14.192,368.928,1243.83
271,0,0.344956,4.46081,1.47009,15.5992,1071.01,368.963,-0.981632,128.659,124.171,-11.1699,370.351,1244.14
272,0,0.406097,5.82161,1.85399,13.7951,1070.08,370.063,-2.86869,129.29,125.157,-8.22137,371.858,1243.16
273,0,0.488051,7.18984,2.25238,12.0496,1067.8,371.241,-4.76147,129.868,126.15,-5.29712,373.567,1240.84
274,0,0.554157,8.50661,2.64492,10.2957,1064.35,372.52,-6.65364,130.368,127.136,-2.39213,375.375,1237.33
275,0,0.606532,9.75101,3.03896,8.50494,1060,373.855,-8.48835,130.822,128.074,0.543443,377.241,1232.91
276,0,0.621665,11.075,3.42267,6.82451,1054.37,375.271,-10.3721,131.256,129.032,3.32193,379.133,1227.22
277,0,0.578183,12.1487,3.80841,5.36911,1047.47,376.455,-12.0204,131.649,129.837,5.87592,380.619,1220.24
278,0,0.484902,13.0593,4.17972,3.95571,1039.76,377.614,-13.5413,132.057,130.515,8.34009,381.928,1212.45
279,0,0.374257,13.8201,4.54396,2.45886,1031.39,378.637,-14.9388,132.493,131.062,10.864,383.042,1204
280,0,0.212655,14.3318,4.88206,1.04987,1022.53,379.653,-16.1047,132.903,131.491,13.23,383.941,1195.07
281,0,-0.0172112,14.779,5.19276,-0.274884,1013.47,380.913,-17.2248,133.327,131.897,15.4304,384.859,1185.95
282,0,-0.324695,15.0472,5.44869,-1.51781,1004.67,382.383,-18.1968,133.699,132.246,17.3983,385.675,1177.1
283,0,-0.640822,15.1784,5.62946,-2.66454,996.598,384.089,-19.0773,134.09,132.467,19.0601,386.609,1168.99
284,0,-1.0052,15.1457,5.72907,-3.89075,989.762,385.972,-19.8365,134.395,132.641,20.578,387.465,1162.13
285,0,-1.35715,15.0497,5.72089,-4.96691,984.491,387.863,-20.5408,134.668,132.771,21.638,388.263,1156.87
286,0,-1.69975,15.0435,5.59708,-5.70736,981.002,390.053,-21.2326,134.792,133.029,22.0193,389.323,1153.42
287,0,-2.03334,14.9871,5.3684,-6.28171,979.323,392.336,-21.7371,134.782,133.324,21.9333,390.406,1151.79
288,0,-2.28549,14.893,5.06636,-6.74383,979.503,394.459,-22.0939,134.757,133.55,21.5236,391.508,1152.03
289,0,-2.48584,14.7279,4.70172,-6.95301,981.395,396.44,-22.2788,134.638,133.736,20.682,392.559,1153.99
290,0,-2.59321,14.4552,4.31632,-6.85946,984.792,397.897,-22.203,134.523,133.84,19.4809,393.334,1157.46
291,0,-2.59071,14.0742,3.9064,-6.44215,989.533,399.098,-21.9182,134.405,133.845,17.8862,394.154,1162.27
292,0,-2.5032,13.574,3.49905,-5.76998,995.346,400.17,-21.4434,134.258,133.781,16.0442,395.099,1168.15
293,0,-2.34001,13.0118,3.08526,-4.85779,1002.06,401.092,-20.8692,134.107,133.651,13.9393,396.129,1174.93
294,0,-2.13817,12.4008,2.66401,-3.70025,1009.37,402.169,-20.19,133.895,133.491,11.5616,397.441,1182.31
295,0,-1.91887,11.7272,2.24082,-2.41111,1016.98,403.411,-19.4107,133.625,133.282,9.04089,398.992,1189.98
296,0,-1.68702,11.0318,1.8269,-0.998334,1024.63,404.594,-18.5691,133.376,133.006,6.41711,400.554,1197.68
297,0,-1.48218,10.3315,1.43436,0.59012,1032.12,405.855,-17.6827,133.112,132.705,3.67437,402.154,1205.21
298,0,-1.30392,9.61835,1.0691,2.22798,1039.22,407.111,-16.7337,132.849,132.358,0.957563,403.71,1212.34
299,0,-1.1761,8.94395,0.716447,3.88902,1045.64,408.436,-15.81,132.588,131.978,-1.7502,405.218,1218.79
300,0,-1.09139,8.31762,0.39672,5.62124,1051.38,409.69,-14.8808,132.35,131.575,-4.43507,406.565,1224.53
301,0,-1.07785,7.71162,0.0868531,7.45799,1056.34,411.109,-13.9311,132.068,131.175,-7.1982,407.886,1229.5
302,0,-1.09874,7.12618,-0.203436,9.39422,1060.34,412.581,-12.9375,131.803,130.75,-10.0047,409.184,1233.49
303,0,-1.16021,6.50193,-0.493862,11.3194,1063.29,414.105,-11.8671,131.498,130.282,-12.8029,410.429,1236.43
304,0,-1.22308,5.81839,-0.773896,13.188,1065.29,415.552,-10.6823,131.176,129.752,-15.5155,411.619,1238.42
305,0,-1.30847,5.01492,-1.05154,14.9975,1066.29,416.836,-9.39804,130.816,129.163,-18.164,412.604,1239.4
306,0,-1.3786,4.11361,-1.32154,16.6967,1066.36,417.942,-8.02792,130.456,128.518,-20.681,413.49,1239.44
307,0,-1.45046,3.15322,-1.60785,18.4083,1065.39,418.9,-6.63513,130.057,127.861,-23.2607,414.251,1238.45
308,0,-1.51212,2.24093,-1.88661,19.995,1063.34,419.785,-5.26385,129.669,127.232,-25.6925,414.995,1236.36
309,0,-1.59078,1.31209,-2.1885,21.5666,1060.06,420.537,-3.89651,129.251,126.607,-28.1787,415.582,1233.05
310,0,-1.654,0.292999,-2.51894,23.0787,1055.84,421.272,-2.46596,128.811,125.946,-30.6904,416.239,1228.78
311,0,-1.69944,-0.689388,-2.84165,24.6507,1050.47,421.761,-1.09613,128.399,125.305,-33.2362,416.734,1223.37
312,0,-1.73043,-1.47139,-3.13576,26.2021,1043.98,422.427,0.125256,128.028,124.761,-35.6729,417.448,1216.83
313,0,-1.74278,-2.10033,-3.41127,27.686,1036.84,423.121,1.21566,127.698,124.261,-37.9844,418.241,1209.65
314,0,-1.74235,-2.62406,-3.67893,29.1313,1029.01,423.776,2.20538,127.393,123.772,-40.2325,419.029,1201.77
315,0,-1.74656,-2.97303,-3.90618,30.5907,1020.65,424.576,3.07551,127.111,123.355,-42.373,419.921,1193.37
316,0,-1.78019,-3.29511,-4.10231,31.806,1012.11,425.533,3.91342,126.801,122.947,-44.1751,420.879,1184.79
317,0,-1.82137,-3.53369,-4.25917,32.9411,1003.82,426.619,4.66808,126.492,122.575,-45.7791,421.922,1176.47
318,0,-1.83335,-3.62075,-4.36722,34.0093,996.165,427.703,5.30183,126.251,122.24,-47.1711,423.011,1168.79
319,0,-1.83654,-3.61759,-4.40328,34.9988,989.399,428.555,5.85211,126.08,121.949,-48.2691,423.859,1162.01
320,0,-1.82864,-3.50258,-4.3593,35.9747,983.976,429.355,6.27797,125.959,121.748,-49.1144,424.649,1156.6
321,0,-1.83524,-3.31024,-4.24574,36.886,980.106,430.231,6.60545,125.87,121.668,-49.6866,425.44,1152.75
322,0,-1.86125,-3.09439,-4.05927,37.6786,977.774,431.247,6.80706,125.819,121.679,-49.9205,426.298,1150.45
323,0,-1.92202,-2.90045,-3.81644,38.1106,976.977,432.5,6.9095,125.742,121.769,-49.6234,427.288,1149.7
324,0,-1.99041,-2.66267,-3.54035,38.4292,977.867,433.88,6.80695,125.704,121.928,-49.1124,428.373,1150.63
325,0,-2.05952,-2.42988,-3.23484,38.2598,980.208,435.446,6.60518,125.648,122.136,-48.024,429.646,1153.02
326,0,-2.091,-2.21077,-2.91295,37.7437,984.07,437.089,6.37554,125.6,122.355,-46.5385,431.117,1156.93
327,0,-2.08011,-1.97175,-2.60401,36.8004,988.958,438.833,6.10398,125.536,122.599,-44.6644,432.824,1161.86
328,0,-1.99757,-1.6935,-2.31212,35.6213,994.933,440.621,5.81457,125.47,122.845,-42.6054,434.796,1167.88
329,0,-1.85678,-1.40329,-2.04475,34.2121,1001.68,442.485,5.5511,125.384,123.077,-40.3898,437.029,1174.67
330,0,-1.6605,-1.10064,-1.79289,32.5701,1009.18,444.092,5.3194,125.329,123.274,-37.9878,439.18,1182.21
331,0,-1.42742,-0.734035,-1.56212,30.8542,1017.09,445.626,5.02377,125.325,123.472,-35.5753,441.373,1190.16
332,0,-1.16559,-0.283099,-1.33061,29.2321,1025.2,447.03,4.65966,125.411,123.676,-33.254,443.527,1198.31
333,0,-0.903713,0.171092,-1.09952,27.5308,1033.19,448.244,4.3002,125.544,123.867,-30.8544,445.503,1206.32
334,0,-0.650993,0.706377,-0.848979,25.9095,1040.87,449.355,3.86709,125.76,124.096,-28.4757,447.356,1214.03
335,0,-0.422567,1.2742,-0.59764,24.199,1047.96,450.483,3.38543,125.998,124.35,-26.0053,449.166,1221.13
336,0,-0.22084,1.93104,-0.340128,22.4895,1054.37,451.578,2.75411,126.32,124.646,-23.5173,450.876,1227.56
337,0,-0.0395241,2.68416,-0.0815579,20.6831,1059.96,452.721,1.98865,126.701,124.996,-20.9297,452.59,1233.15
338,0,0.126928,3.51768,0.199273,18.9926,1064.6,453.87,1.10643,127.158,125.391,-18.3917,454.291,1237.78
339,0,0.282557,4.40099,0.489612,17.2492,1068.16,455.021,0.103887,127.644,125.814,-15.774,455.989,1241.34
340,0,0.420327,5.28437,0.798743,15.5384,1070.63,456.311,-0.938275,128.122,126.265,-13.1347,457.803,1243.79
341,0,0.571018,6.17702,1.12671,13.8107,1072.06,457.467,-2.0468,128.613,126.714,-10.4254,459.559,1245.2
342,0,0.729987,7.12705,1.47733,12.1468,1072.35,458.626,-3.27022,129.108,127.197,-7.71673,461.385,1245.45
343,0,0.870834,8.07924,1.84607,10.4845,1071.43,459.826,-4.54031,129.561,127.707,-4.96115,463.241,1244.49
344,0,0.997654,9.00326,2.23073,8.8951,1069.34,460.993,-5.8314,129.99,128.214,-2.23747,465.061,1242.34
345,0,1.09714,9.82704,2.62296,7.27744,1066.24,462.172,-7.09095,130.363,128.69,0.531432,466.837,1239.19
346,0,1.13579,10.6022,3.0307,5.60045,1062.04,463.512,-8.36237,130.688,129.182,3.39937,468.625,1234.91
347,0,1.13299,11.3704,3.43834,3.97765,1056.54,464.984,-9.6625,131.018,129.668,6.20482,470.45,1229.34
348,0,1.07849,12.1231,3.8649,2.47086,1049.85,466.396,-10.9551,131.374,130.123,8.94186,472.099,1222.56
349,0,0.951181,12.5619,4.30068,0.971963,1042.3,467.843,-12.0156,131.675,130.425,11.7041,473.534,1214.93
350,0,0.787507,12.8777,4.74067,-0.537277,1034.1,469.259,-13.0191,132.011,130.627,14.49,474.821,1206.63
351,0,0.566393,13.0634,5.1552,-2.14447,1025.32,470.745,-13.937,132.336,130.771,17.3028,475.967,1197.76
352,0,0.301321,13.0839,5.52855,-3.78533,1016.46,472.292,-14.7325,132.656,130.837,20.0368,476.975,1188.82
353,0,0.0272842,12.969,5.81933,-5.4282,1007.86,473.874,-15.4479,133.017,130.796,22.5395,477.896,1180.15
354,0,-0.298162,12.758,6.0067,-7.13285,999.945,475.768,-16.0948,133.314,130.737,24.808,478.874,1172.2
355,0,-0.639868,12.4896,6.06909,-8.84335,993.081,477.885,-16.6929,133.568,130.654,26.7202,479.922,1165.33
356,0,-0.958881,12.1986,5.98544,-10.4974,987.801,480.076,-17.2367,133.767,130.559,28.1483,481.009,1160.08
357,0,-1.30947,11.9636,5.76848,-11.7056,984.387,482.318,-17.7129,133.823,130.599,28.7339,481.988,1156.73
358,0,-1.61303,11.7126,5.43271,-12.7675,982.73,484.502,-18.0271,133.81,130.651,28.8224,482.976,1155.16
359,0,-1.8399,11.4517,5.01299,-13.6485,982.795,486.458,-18.1583,133.766,130.68,28.4801,483.921,1155.33
360,0,-1.99752,11.1185,4.5473,-14.2619,984.451,487.995,-18.0724,133.699,130.664,27.7343,484.624,1157.08
361,0,-2.06026,10.7296,4.05068,-14.5696,987.622,489.177,-17.7927,133.647,130.588,26.5891,485.242,1160.35
362,0,-2.03047,10.2665,3.54068,-14.3487,992.068,490.247,-17.3256,133.592,130.456,24.8726,486.027,1164.88
363,0,-1.92318,9.6805,3.04218,-13.802,997.564,491.017,-16.6531,133.523,130.257,22.8619,486.758,1170.46
364,0,-1.74739,9.06842,2.53711,-12.9679,1004.01,491.724,-15.9707,133.482,129.997,20.5381,487.656,1176.98
365,0,-1.53748,8.36634,2.02325,-11.9415,1011.06,492.492,-15.1915,133.409,129.683,17.9905,488.737,1184.1
366,0,-1.30875,7.58394,1.5255,-10.7283,1018.42,493.331,-14.3395,133.321,129.314,15.2982,489.985,1191.51
367,0,-1.08839,6.81325,1.04661,-9.29839,1025.78,494.278,-13.4752,133.217,128.934,12.4391,491.364,1198.91
368,0,-0.885785,5.96931,0.589446,-7.90025,1032.95,495.254,-12.5235,133.084,128.491,9.67194,492.763,1206.11
369,0,-0.717165,5.13845,0.176029,-6.3654,1039.71,496.285,-11.5563,132.927,128.043,6.89502,494.165,1212.88
370,0,-0.592777,4.27119,-0.194381,-4.6674,1045.82,497.481,-10.5199,132.703,127.575,4.08116,495.645,1219
371,0,-0.524425,3.48699,-0.511735,-2.91862,1051.19,498.842,-9.54872,132.445,127.137,1.37439,497.163,1224.36
372,0,-0.498379,2.68982,-0.799198,-1.18978,1055.72,500.292,-8.56408,132.138,126.663,-1.2235,498.672,1228.88
373,0,-0.521984,1.86237,-1.05651,0.490852,1059.33,501.914,-7.50195,131.761,126.183,-3.68278,500.232,1232.48
374,0,-0.577143,1.05332,-1.29898,2.1967,1061.9,503.52,-6.4489,131.352,125.689,-6.12238,501.704,1235.04
375,0,-0.652958,0.166754,-1.5233,3.89673,1063.54,505.073,-5.31726,130.9,125.153,-8.5009,503.087,1236.65
376,0,-0.740888,-0.845953,-1.73342,5.42493,1064.33,506.508,-4.08609,130.413,124.562,-10.6634,504.347,1237.42
377,0,-0.8197,-1.87436,-1.93897,6.94978,1064.14,507.94,-2.85371,129.907,123.984,-12.8067,505.655,1237.21
378,0,-0.889687,-2.96197,-2.16176,8.35205,1062.88,509.234,-1.59766,129.396,123.387,-14.8764,506.885,1235.92
379,0,-0.979266,-4.01197,-2.3809,9.60812,1060.39,510.393,-0.39899,128.891,122.847,-16.7854,507.939,1233.4
380,0,-1.07001,-5.10703,-2.62684,10.8462,1056.91,511.485,0.794837,128.382,122.3,-18.7522,508.961,1229.9
381,0,-1.15008,-6.25256,-2.89199,12.0213,1052.41,512.429,1.99619,127.881,121.748,-20.7074,509.909,1225.36
382,0,-1.21793,-7.17687,-3.14733,13.3337,1046.89,513.462,3.00271,127.455,121.317,-22.768,510.974,1219.8
383,0,-1.27852,-7.88898,-3.39564,14.7589,1040.64,514.607,3.87807,127.056,120.993,-24.9199,512.157,1213.51
384,0,-1.35535,-8.51419,-3.64443,16.1912,1033.68,515.93,4.68704,126.667,120.712,-27.0786,513.472,1206.51
385,0,-1.46653,-9.02892,-3.89026,17.5167,1026.07,517.397,5.41096,126.261,120.491,-29.1212,514.819,1198.84
386,0,-1.59956,-9.46323,-4.11682,18.6799,1018.1,518.907,6.08549,125.874,120.284,-30.944,516.128,1190.83
387,0,-1.72493,-9.77252,-4.3121,19.7883,1010.22,520.417,6.66849,125.545,120.093,-32.6213,517.428,1182.91
388,0,-1.83077,-9.92744,-4.48561,20.7165,1002.7,521.804,7.14231,125.291,119.931,-34.0585,518.622,1175.34
389,0,-1.89634,-9.96657,-4.59575,21.6093,995.883,523.023,7.56144,125.123,119.8,-35.2766,519.711,1168.5
390,0,-1.92293,-9.87988,-4.62534,22.4373,990.167,524.038,7.88516,125.007,119.735,-36.196,520.641,1162.77
391,0,-1.93865,-9.65318,-4.58159,23.1739,985.958,525.033,8.10693,124.898,119.81,-36.8121,521.511,1158.57
392,0,-1.94861,-9.36765,-4.45204,23.8509,983.306,525.882,8.2369,124.827,119.95,-37.1153,522.198,1155.94
393,0,-1.95981,-9.08949,-4.27225,24.3905,982.18,526.64,8.29307,124.758,120.112,-37.1303,522.771,1154.85
394,0,-1.97566,-8.8122,-4.0335,24.7255,982.659,527.461,8.25513,124.69,120.308,-36.7638,523.37,1155.38
395,0,-1.96701,-8.51517,-3.75084,24.7557,984.714,528.187,8.12041,124.649,120.508,-35.9604,523.932,1157.48
396,0,-1.92703,-8.20007,-3.4547,24.4688,988.144,528.951,7.93272,124.593,120.72,-34.7984,524.626,1160.97
397,0,-1.83133,-7.85521,-3.14795,23.8708,992.743,529.628,7.71936,124.556,120.93,-33.2922,525.401,1165.62
398,0,-1.68922,-7.47748,-2.86019,22.9279,998.324,530.346,7.48672,124.495,121.139,-31.4964,526.371,1171.25
399,0,-1.47679,-7.05002,-2.58526,21.7681,1004.7,530.833,7.22449,124.456,121.323,-29.521,527.332,1177.67
400,0,-1.21284,-6.62171,-2.33089,20.4563,1011.71,531.171,6.98012,124.432,121.453,-27.4531,528.32,1184.73
401,0,-0.912606,-6.18225,-2.08874,19.1594,1019.15,531.188,6.75031,124.454,121.531,-25.4351,529.111,1192.21
402,0,-0.594994,-5.71235,-1.85896,17.7711,1026.87,531.041,6.48743,124.52,121.577,-23.3615,529.803,1199.96
403,0,-0.283199,-5.21702,-1.62445,16.3711,1034.58,530.647,6.19989,124.631,121.599,-21.2605,530.238,1207.69
404,0,0.0186993,-4.73117,-1.37746,14.8973,1041.98,530.191,5.9205,124.781,121.597,-19.0466,530.591,1215.11
405,0,0.305003,-4.17201,-1.118,13.4029,1048.95,529.709,5.54294,124.992,121.618,-16.7734,530.876,1222.1
406,0,0.56613,-3.62077,-0.846341,11.7762,1055.2,529.091,5.15319,125.213,121.632,-14.3295,530.964,1228.36
407,0,0.814624,-3.00447,-0.570518,10.0568,1060.76,528.49,4.70283,125.455,121.676,-11.7792,531.043,1233.92
408,0,1.05834,-2.33773,-0.287496,8.34921,1065.46,527.881,4.20136,125.718,121.739,-9.2178,531.115,1238.61
409,0,1.2757,-1.62007,0.00151834,6.67022,1069.2,527.421,3.62818,125.975,121.857,-6.66594,531.276,1242.34
410,0,1.49667,-0.905363,0.312311,4.95541,1072.07,526.93,3.09712,126.215,121.979,-4.01184,531.438,1245.19
411,0,1.71507,-0.19547,0.630945,3.341,1073.98,526.589,2.54606,126.425,122.124,-1.43423,531.766,1247.08
412,0,1.93893,0.506209,0.970398,1.83615,1074.9,526.239,2.00669,126.612,122.296,1.09646,532.124,1247.96
413,0,2.15877,1.2232,1.34138,0.415448,1074.66,525.893,1.46202,126.779,122.509,3.63747,532.501,1247.68
414,0,2.35493,1.87187,1.72817,-1.01078,1073.32,525.65,0.970889,126.892,122.727,6.23053,532.933,1246.27
415,0,2.51545,2.45817,2.14004,-2.4078,1070.84,525.43,0.515383,126.967,122.959,8.86861,533.303,1243.72
416,0,2.60512,3.01574,2.56498,-3.74039,1067.29,525.493,0.0768632,126.964,123.238,11.4798,533.764,1240.11
417,0,2.61744,3.60947,2.97943,-5.01443,1062.83,525.89,-0.40246,126.938,123.579,13.998,534.355,1235.58
418,0,2.54636,4.15102,3.3642,-6.2114,1057.07,526.466,-0.842317,126.882,123.913,16.3474,534.881,1229.75
419,0,2.36337,4.6185,3.74492,-7.36241,1050.13,527.358,-1.18775,126.778,124.263,18.6369,535.395,1222.76
420,0,2.07317,4.8737,4.11854,-8.40531,1042.44,528.477,-1.37257,126.648,124.536,20.7982,535.782,1215.02
421,0,1.68945,4.95579,4.47018,-9.3668,1034.04,529.591,-1.44078,126.532,124.739,22.8141,535.847,1206.59
422,0,1.24838,4.74334,4.796,-10.283,1025.46,530.552,-1.28331,126.439,124.801,24.7128,535.509,1197.97
423,0,0.782193,4.25726,5.06796,-11.2214,1017,531.359,-0.951163,126.374,124.73,26.4776,534.85,1189.48
424,0,0.287589,3.6563,5.27505,-12.1206,1009.05,532.09,-0.548778,126.343,124.619,28.0101,533.971,1181.49
425,0,-0.229365,2.90445,5.38201,-13.1512,1001.82,532.721,-0.0699696,126.291,124.443,29.374,532.854,1174.25
426,0,-0.712937,2.07038,5.39634,-14.2978,995.932,533.047,0.446506,126.253,124.181,30.574,531.49,1168.34
427,0,-1.19326,1.19337,5.27369,-15.4901,991.455,533.33,0.984573,126.114,123.908,31.4044,530.07,1163.88
428,0,-1.66762,0.28414,5.04976,-16.5127,988.506,533.325,1.6039,125.874,123.632,31.7561,528.38,1160.95
429,0,-2.09167,-0.607171,4.73257,-17.5317,987.129,533.223,2.27187,125.592,123.318,31.8192,526.772,1159.6
430,0,-2.48547,-1.51377,4.35958,-18.3558,987.253,532.809,3.04144,125.23,122.986,31.5157,524.973,1159.76
431,0,-2.78967,-2.46979,3.96897,-19.0179,988.7,531.886,3.93463,124.788,122.588,30.9937,522.961,1161.24
